spatial_element,psychological_perception,behavioral_motivation,relation_type,image_id
signage,lack of mental detachment,inability to relax,negative,202211_113.83508787706933_22.72382364074707.png
traffic,difficulty disconnecting,remain engaged,negative,202211_113.8352178_22.782021699999998.png
buildings,lack of refuge,avoid relaxation,negative,202211_113.8352178_22.782021699999998.png
urban,familiarity,stay within routine,negative,202211_113.8352178_22.782021699999998.png
street,lack of escape,transit movement,negative,202211_113.83526404667593_22.611700474525044.png
traffic,stress from congestion,avoidance of the area,negative,202211_113.83526404667593_22.611700474525044.png
infrastructure,feeling trapped,seeking refuge elsewhere,negative,202211_113.83526404667593_22.611700474525044.png
buildings,limited sense of being away,no strong escape,negative,202211_113.83579296108479_22.754490174676274.png
traffic,connection to routine life,reinforces daily concerns,negative,202211_113.83579296108479_22.754490174676274.png
environment,not a strong refuge,fails to provide escape,negative,202211_113.83579296108479_22.754490174676274.png
street,not a true escape,limited relaxation,negative,202211_113.83586272797584_22.70472169611849.png
signs,functional environment,lack of refuge,negative,202211_113.83586272797584_22.70472169611849.png
buildings,institutional feel,detachment from everyday life,negative,202211_113.83586272797584_22.70472169611849.png
traffic,ongoing presence,distraction from tranquility,negative,202211_113.83586272797584_22.70472169611849.png
infrastructure,limits sense of escape,maintaining usual environment,negative,202211_113.83586272797584_22.70472169611849.png
trees,sense of escape,mental disengagement,positive,202211_113.83656867620411_22.582477907037116.png
road,seclusion from urban bustle,being away,positive,202211_113.83656867620411_22.582477907037116.png
greenery,sense of detachment,seeking refuge,positive,202211_113.836346_22.638564300000002.png
sky,pleasant atmosphere,enjoying the environment,positive,202211_113.836346_22.638564300000002.png
traffic,limited escape,feeling constrained,negative,202211_113.836346_22.638564300000002.png
buildings,urban setting,feeling overwhelmed,negative,202211_113.836346_22.638564300000002.png
trees,moderate sense of being away,visual escape,positive,202211_113.8358525903324_22.742800056357705.png
sky,moderate sense of being away,visual escape,positive,202211_113.8358525903324_22.742800056357705.png
road,limited feeling of removal,increased stress,negative,202211_113.8358525903324_22.742800056357705.png
buildings,limited feeling of removal,increased stress,negative,202211_113.8358525903324_22.742800056357705.png
road,stressful environment,avoidance of space,negative,202211_113.83756681273348_22.74720177336638.png
trees,limited refuge,disengagement difficulty,negative,202211_113.83756681273348_22.74720177336638.png
buildings,urban nuisance,increased tension,negative,202211_113.83756681273348_22.74720177336638.png
traffic,overwhelming noise,withdrawal from area,negative,202211_113.83756681273348_22.74720177336638.png
intersection,demands attention,increased vigilance,negative,202211_113.8376261_22.770963599999998.png
traffic,lack of refuge,avoidance of area,negative,202211_113.8376261_22.770963599999998.png
buildings,no mental escape,stress response,negative,202211_113.8376261_22.770963599999998.png
trees,moderate sense of escape,seeking refuge,positive,202211_113.83750776127192_22.58089821058533.png
greenery,moderate sense of escape,seeking refuge,positive,202211_113.83750776127192_22.58089821058533.png
road,not a complete refuge,awareness of everyday concerns,negative,202211_113.83750776127192_22.58089821058533.png
traffic,low sense of escape,lack of refuge,negative,202211_113.8377868_22.6123292.png
construction,low sense of escape,lack of refuge,negative,202211_113.8377868_22.6123292.png
development,low sense of escape,lack of refuge,negative,202211_113.8377868_22.6123292.png
street,not a refuge,avoidance of environment,negative,202211_113.83840317386104_22.70831987854843.png
vehicles,active environment,engagement in traffic,negative,202211_113.83840317386104_22.70831987854843.png
barricades,sense of obstruction,discomfort in space,negative,202211_113.83840317386104_22.70831987854843.png
buildings,overwhelming presence,stress response,negative,202211_113.83840317386104_22.70831987854843.png
greenery,slight sense of being away,detach from demanding thoughts,positive,202211_113.8379821_22.8048093.png
road,prevent true feeling of refuge,limited opportunity to detach,negative,202211_113.8379821_22.8048093.png
vehicles,constant reminders of daily life,suggests low to moderate score,negative,202211_113.8379821_22.8048093.png
road,lack of refuge,avoidance of the area,negative,202211_113.84048360000001_22.7472003.png
traffic,stress and anxiety,hurry through the space,negative,202211_113.84048360000001_22.7472003.png
infrastructure,overwhelming presence,disengagement from surroundings,negative,202211_113.84048360000001_22.7472003.png
trees,mental escape,seeking refuge,positive,202211_113.8388462_22.767234999999992.png
sky,mental escape,seeking refuge,positive,202211_113.8388462_22.767234999999992.png
urban bustle,not perceived as refuge,avoidance,negative,202211_113.8388462_22.767234999999992.png
street,not conducive to escape,lack of refuge,negative,202211_113.8436113_22.612272900000004.png
traffic,overwhelmed by activity,increased stress,negative,202211_113.8436113_22.612272900000004.png
construction,disruption of peace,avoidance of the area,negative,202211_113.8436113_22.612272900000004.png
street,lack of mental escape,engagement with daily life,negative,202211_113.8384272_22.814971900000003.png
traffic,stress and distraction,commuting,negative,202211_113.8384272_22.814971900000003.png
pedestrians,busy environment,interaction with others,neutral,202211_113.8384272_22.814971900000003.png
commercial,commercial engagement,participation in urban activities,neutral,202211_113.8384272_22.814971900000003.png
greenery,not a strong refuge,unlikely to escape,negative,202211_113.8416652_22.818914499999998.png
traffic,active area,not a quiet escape,negative,202211_113.8416652_22.818914499999998.png
vehicles,not a strong refuge,unlikely to escape,negative,202211_113.8416652_22.818914499999998.png
construction,active area,not a quiet escape,negative,202211_113.8416652_22.818914499999998.png
traffic,lack of escape,awareness of responsibilities,negative,202211_113.8441418_22.7605333.png
infrastructure,stressful environment,continuation of daily tasks,negative,202211_113.8441418_22.7605333.png
urban,no refuge,remaining engaged,negative,202211_113.8441418_22.7605333.png
buildings,limited sense of escape,avoid distractions,negative,202211_113.8409071441885_22.61114609385476.png
road,temporary break,seek retreat,neutral,202211_113.8409071441885_22.61114609385476.png
infrastructure,overwhelmed by demands,feel trapped,negative,202211_113.8409071441885_22.61114609385476.png
pedestrian areas,not truly away,search for peace,negative,202211_113.8409071441885_22.61114609385476.png
construction,lack of escape,avoidance of space,negative,202211_113.8445352_22.568312200000005.png
roads,urban challenges,stress response,negative,202211_113.8445352_22.568312200000005.png
intersection,lack of escape,difficulty disconnecting,negative,202211_113.8435965_22.806817799999997.png
traffic,high activity,increased stress,negative,202211_113.8435965_22.806817799999997.png
commercial,no tranquility,constant engagement,negative,202211_113.8435965_22.806817799999997.png
street,not a refuge,difficulty escaping,negative,202211_113.8450785_22.766312099999997.png
traffic,inherent demands,feeling overwhelmed,negative,202211_113.8450785_22.766312099999997.png
commercial,not feeling 'away',continuing usual concerns,negative,202211_113.8450785_22.766312099999997.png
buildings,not peaceful refuge,avoidance of space,negative,202211_113.8452123_22.763892499999994.png
transportation,potentially demanding setting,increased stress,negative,202211_113.8452123_22.763892499999994.png
greenery,visual escape,seeking refuge,positive,202211_113.84544116937627_22.622180490002133.png
sky,visual escape,seeking refuge,positive,202211_113.84544116937627_22.622180490002133.png
roads,grounded in functionality,remaining engaged,negative,202211_113.84544116937627_22.622180490002133.png
traffic,grounded in functionality,remaining engaged,negative,202211_113.84544116937627_22.622180490002133.png
construction,grounded in functionality,remaining engaged,negative,202211_113.84544116937627_22.622180490002133.png
signage,grounded in functionality,remaining engaged,negative,202211_113.84544116937627_22.622180490002133.png
vehicles,low mental respite,avoidance of stress,negative,202211_113.84613757974533_22.56585661525154.png
infrastructure,not a refuge,lack of escape,negative,202211_113.84613757974533_22.56585661525154.png
trucks,industrial atmosphere,work-related actions,negative,202211_113.84613757974533_22.56585661525154.png
trees,partial escape from urban nuisances,seeking tranquility,positive,202211_113.84689619117535_22.61361905618809.png
buildings,not a complete refuge,awareness of surroundings,negative,202211_113.84689619117535_22.61361905618809.png
traffic,ongoing concerns,stress response,negative,202211_113.84689619117535_22.61361905618809.png
road,limited escape,stay engaged,negative,202211_113.8464365_22.8117333.png
buildings,urban stress,navigate daily life,negative,202211_113.8464365_22.8117333.png
greenery,visual relief,seek tranquility,positive,202211_113.8464365_22.8117333.png
traffic,noise distraction,avoid stress,negative,202211_113.8464365_22.8117333.png
