full_path,year,lon,lat,score1,score,local_moran_i,local_moran_p,local_moran_quad,local_moran_category
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2203088_22.750533599999997.png,202103,114.2203088,22.7505336,0.61678,0.37,0.029221075112075213,0.1,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2214132_22.722237199999995.png,202103,114.2214132,22.7222372,0.29793,0.2436,0.008072863781089741,0.447,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2240115_22.690695.png,202103,114.2240115,22.690695,0.37594,0.34345,-0.01601499670435182,0.255,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2242245_22.5554874.png,202103,114.2242245,22.5554874,0.48241,0.45104,-0.00013928153111898259,0.44,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.22602540000001_22.734684800000004.png,202103,114.2260254,22.7346848,0.46952,0.55712,-0.035872300318886746,0.125,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2271675_22.554679599999993.png,202103,114.2271675,22.5546796,0.19853,0.425,-0.0012474281632123827,0.41,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2296563_22.5597124.png,202103,114.2296563,22.5597124,0.3892,0.52735,-0.023903173768821707,0.184,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.23182215334009_22.704274352362827.png,202103,114.2318222,22.70427435,0.45925,0.38635,-0.02571768438400777,0.127,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.23225276413545_22.67973649026038.png,202103,114.2322528,22.67973649,0.37547,0.49621,-0.011481437780364557,0.171,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2358123_22.728261600000003.png,202103,114.2358123,22.7282616,0.54698,0.77059,-0.0410205182360833,0.396,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2406577_22.724981399999997.png,202103,114.2406577,22.7249814,0.41467,0.52,0.015260543223554373,0.233,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2422502421771_22.56227045019431.png,202103,114.2422502,22.56227045,0.55024,0.41604,0.01174587499070476,0.141,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.24886032892263_22.70519218145229.png,202103,114.2488603,22.70519218,0.39806,0.49738,0.00012678689452489544,0.488,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.25011483600086_22.740615131287942.png,202103,114.2501148,22.74061513,0.37426,0.527,0.004559671246356439,0.399,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2520585_22.746504299999998.png,202103,114.2520585,22.7465043,0.45631,0.53701,-0.024916249643305324,0.16,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2549302_22.743100399999996.png,202103,114.2549302,22.7431004,0.48241,0.38303,0.012368739367026566,0.278,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2578653_22.7203272.png,202103,114.2578653,22.7203272,0.60427,0.60671,-0.024441691502462875,0.314,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2580832_22.585963900000003.png,202103,114.2580832,22.5859639,0.51809,0.26007,0.12025462333278139,0.007,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.26684914823393_22.71538867852579.png,202103,114.2668491,22.71538868,0.4,0.46673,-0.0035715259956346466,0.198,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2679897_22.7206134.png,202103,114.2679897,22.7206134,0.451,0.477,-0.004650601012293765,0.256,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2694299_22.7328135.png,202103,114.2694299,22.7328135,0.65184,0.47526,-0.001268388264180514,0.444,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2739153_22.588342099999995.png,202103,114.2739153,22.5883421,0.74299,0.45085,-0.00037649138091647383,0.1,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2781623_22.7481021.png,202103,114.2781623,22.7481021,0.216,0.38615,0.021100535354579827,0.134,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2818492_22.7280577.png,202103,114.2818492,22.7280577,0.53429,0.31257,0.02387822455165747,0.282,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.28479693246106_22.742720822742406.png,202103,114.2847969,22.74272082,0.65335,0.47537,-0.009887421908084218,0.121,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2850759_22.7272031.png,202103,114.2850759,22.7272031,0.72387,0.46315,-0.005228259885114697,0.1,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.29001_22.6113186.png,202103,114.29001,22.6113186,0.53218,0.49286,-0.01834125216856782,0.003,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.2927359_22.730804699999997.png,202103,114.2927359,22.7308047,0.3801,0.56551,-0.053118344888901006,0.046,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.29401012603901_22.73801630608966.png,202103,114.2940101,22.73801631,0.42022,0.387,0.025467173819386592,0.053,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202103_114.30650090000002_22.600766799999995.png,202103,114.3065009,22.6007668,0.75616,0.54627,-0.03320568877675766,0.1,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202108_114.21894076622645_22.63182816908474.png,202108,114.2189408,22.63182817,0.44108,0.52091,-0.04042842504838939,0.004,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202111_113.8737497_22.832217000000004.png,202111,113.8737497,22.832217,0.53429,0.25264,0.06011144326171606,0.04,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202112_114.34117390815733_22.7026478475379.png,202112,114.3411739,22.70264785,0.5485,0.43735,0.011719299321743575,0.014,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202201_114.2731717_22.634134700000004.png,202201,114.2731717,22.6341347,0.27166,0.731,-0.08719774937481152,0.064,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202201_114.2807160931571_22.746562319789387.png,202201,114.2807161,22.74656232,0.43302,0.3873,0.022025204774759204,0.14,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202202_113.8003438_22.765188499999997.png,202202,113.8003438,22.7651885,0.51079,0.546,-0.041270581273201636,0.135,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202202_113.8507515_22.815353899999995.png,202202,113.8507515,22.8153539,0.34956,0.49876,-0.028177733952889878,0.088,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202202_113.87826978307895_22.812386755821436.png,202202,113.8782698,22.81238676,0.737,0.45139,-0.0013217149802923764,0.023,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202202_113.90250819161481_22.798201494461292.png,202202,113.9025082,22.79820149,0.53,0.4355,0.00759513342430826,0.053,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202202_113.92040679807957_22.523559341736707.png,202202,113.9204068,22.52355934,0.33616,0.51913,0.11104581953882038,0.001,1,HH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202202_113.96642646682037_22.611635078505937.png,202202,113.9664265,22.61163508,0.54242,0.54,0.057742630913997554,0.001,1,HH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202203_113.8021443_22.735354999999995.png,202203,113.8021443,22.735355,0.2,0.52347,-0.0071195974308002575,0.357,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202203_113.8044636404817_22.67523148030025.png,202203,113.8044636,22.67523148,0.34195,0.57349,-0.07762893382952278,0.04,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202203_113.8828955708783_22.57293924034783.png,202203,113.8828956,22.57293924,0.318,0.65787,0.10051752669113011,0.051,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202203_113.90067206584965_22.5678543452375.png,202203,113.9006721,22.56785435,0.58164,0.61359,0.13432046312943383,0.002,1,HH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202203_113.91176155987927_22.577002831060557.png,202203,113.9117616,22.57700283,0.301,0.68924,0.09456582776816733,0.122,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202207_113.7899513_22.7557094.png,202207,113.7899513,22.7557094,0.45508,0.35047,0.0609050331951126,0.021,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202207_114.0390344_22.565740199999993.png,202207,114.0390344,22.5657402,0.39147,0.42953,-0.020113038348370117,0.001,2,LH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202207_114.0415258_22.5271703.png,202207,114.0415258,22.5271703,0.39968,0.44,-0.01009528003535449,0.001,2,LH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202207_114.0711204_22.525914400000005.png,202207,114.0711204,22.5259144,0.30575,0.26613,-0.221670829413091,0.001,2,LH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.77505982771899_22.723719831714774.png,202211,113.7750598,22.72371983,0.58317,0.46695,-0.010136210671332462,0.054,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.77730378065276_22.73701757854313.png,202211,113.7773038,22.73701758,0.447,0.52273,-0.017897708446096144,0.188,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.7794258_22.7216817.png,202211,113.7794258,22.7216817,0.62315,0.5654,-0.05258625341270581,0.088,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.77998670000001_22.727497899999996.png,202211,113.7799867,22.7274979,0.3623,0.37314,0.021211953396063698,0.179,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.78170653341552_22.710430335930678.png,202211,113.7817065,22.71043034,0.3075,0.5166,-0.030930049132604734,0.075,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.78291956179339_22.7216500714381.png,202211,113.7829196,22.72165007,0.70295,0.49227,-0.014856482536507449,0.142,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.78304058960535_22.737725950145425.png,202211,113.7830406,22.73772595,0.352,0.46,-0.0018237644657630014,0.293,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.78370155342758_22.7074816970686.png,202211,113.7837016,22.7074817,0.47,0.44702,0.0010211982733506673,0.083,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.78558075179616_22.734401360164554.png,202211,113.7855808,22.73440136,0.63881,0.41299,0.005316129093621208,0.3,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.7865158_22.714390699999996.png,202211,113.7865158,22.7143907,0.36204,0.58614,-0.10069065136469577,0.025,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.7870944_22.721516699999995.png,202211,113.7870944,22.7215167,0.65,0.38988,0.014900970931290395,0.212,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.78739203139185_22.72511476737532.png,202211,113.787392,22.72511477,0.3513,0.56909,-0.04752678066179043,0.113,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.7875024254806_22.752434936078743.png,202211,113.7875024,22.75243494,0.38,0.27,0.12336011913813882,0.029,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.7878427500912_22.730293811501266.png,202211,113.7878428,22.73029381,0.42411,0.35,0.012005355635083538,0.37,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.78807238764684_22.679775888856494.png,202211,113.7880724,22.67977589,0.415,0.35453,0.04842215836217234,0.107,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.7880901_22.6966198.png,202211,113.7880901,22.6966198,0.38355,0.29442,0.049626667273637626,0.168,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.788117_22.677831.png,202211,113.788117,22.677831,0.58859,0.4623,-0.00910051163214148,0.033,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.7885606_22.738446.png,202211,113.7885606,22.738446,0.24381,0.51979,0.0005008681604911435,0.486,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.7887506388353_22.740704310661634.png,202211,113.7887506,22.74070431,0.56,0.67083,-0.05596642696140122,0.244,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.78890354714758_22.74601816597424.png,202211,113.7889035,22.74601817,0.5889,0.35169,0.034300713332982874,0.14,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.78918557199142_22.749255381384106.png,202211,113.7891856,22.74925538,0.55,0.40485,0.032907190017320787,0.014,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.7894217_22.752072800000004.png,202211,113.7894217,22.7520728,0.43671,0.26098,0.1345472698841101,0.026,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.789865366151_22.685985015913158.png,202211,113.7898654,22.68598502,0.6,0.274,0.09957907678519294,0.045,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.79004667585805_22.70128916361529.png,202211,113.7900467,22.70128916,0.35227,0.35453,0.012252210654606644,0.36,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.79055882943925_22.672146498544933.png,202211,113.7905588,22.6721465,0.64106,0.45599,-0.0032724624075218083,0.046,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.7912695_22.7661087.png,202211,113.7912695,22.7661087,0.32609,0.44614,0.0012032537771650353,0.109,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.79193981834086_22.71943767205122.png,202211,113.7919398,22.71943767,0.4297,0.55,-0.035201535694949465,0.165,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_113.79229048303672_22.6689154022437.png,202211,113.7922905,22.6689154,0.219,0.48318,-0.019745447934103582,0.027,4,HL
